Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
101,1.01,-692.434448,83.412796,-364.53891,-628.638062,34.05278,-765.547546,-555.722534,97.647827,49.539028,-530.992493,40.721123,369.904327,-444.963501,71.872139,223.906281,-394.6203,108.645889,-550.099976,-392.012543,125.907928,46.781929,-370.943481,136.675812,-159.343109,-185.901245,68.189209,-785.776672,-141.197403,133.28569,-521.144043,-155.09256,157.351944,-17.763168,-69.231583,114.094025,177.089096,8.831963,74.377541,-771.035522,21.670036,162.332336,-70.473137,145.736221,37.062004,442.011719,149.4263,145.65242,63.355984,148.823105,164.359726,-31.45808,184.389786,152.27182,-465.161011,418.50882,25.504202,-715.289185,400.724579,120.784592,-385.252777,485.569611,95.969055,-145.091263,647.117554,45.03857,-77.963219,777.022705,31.920738,-174.034882,876.90979,17.115034,-721.591919,-472.608398,129.12056,-310.529724,-289.026428,148.178696,-454.619141,-227.703613,109.69651,239.514114,-132.015549,161.646393,-111.315186,-69.207611,35.518761,462.214722,24.108641,124.390709,-566.610962,-9.368494,168.579483,-367.061157,26.356705,75.378258,325.923431,103.462784,166.064331,-201.149139,130.572113,115.820457,174.198151,287.637421,33.76944,418.130829,474.274445,73.26944,134.147583,832.294556,16.588242,158.651978,246.702621,128.820404,-531.962891,-130.842468,165.082932,-383.490234,587.016602,60.634754,30.724689,502.12674,64.45285,-526.901367,466.912628,89.304596,-455.734558,-367.614136,29.679232,-909.551453,-499.412292,109.083542,-487.110962,-2.10765,39.319332,-886.665283,-379.303162,36.859859,-853.793457,323.169525,149.057602,-367.772949,371.816467,128.623062,-120.587608,509.903442,27.412825,254.580826,35.910305,119.837067,162.573166,-736.751343,35.867931,-177.506226,272.726715,98.034966,-622.817627,858.069824,19.741997,-460.929993,250.046432,86.17849,246.305405,467.827393,23.349703,424.311829,666.893616,48.346062,-345.793243,719.716614,18.826693,273.494995,417.042786,19.222334,-808.249084,151.849274,68.667557,-766.600525,480.548553,91.798691,-286.076324,257.515503,170.766418,-286.385681
102,1.02,-692.432617,83.41703,-364.541809,-628.635376,34.060619,-765.550842,-555.722046,97.64785,49.536674,-530.993103,40.71809,369.901672,-444.963654,71.870277,223.904037,-394.618011,108.651161,-550.101624,-392.011963,125.9076,46.780407,-370.942261,136.677353,-159.344498,-185.898148,68.196205,-785.778137,-141.195023,133.290085,-521.144775,-155.091797,157.351639,-17.763674,-69.231476,114.091713,177.088409,8.83495,74.383942,-771.036377,21.671041,162.332123,-70.473076,145.735336,37.056713,442.010956,149.426865,145.65065,63.356312,148.824005,164.358856,-31.457632,184.391998,152.274948,-465.160553,418.511536,25.509119,-715.289124,400.726532,120.786446,-385.251953,485.570648,95.968468,-145.090378,647.118408,45.036968,-77.962296,777.023682,31.919741,-174.033707,876.912537,17.118938,-721.590515,-472.60675,129.123764,-310.531464,-289.024231,148.182831,-454.620148,-227.70369,109.693985,239.512894,-132.014389,161.646927,-111.315598,-69.208542,35.513779,462.213257,24.111107,124.395164,-566.611145,-9.366534,168.582138,-367.061127,26.356279,75.374321,325.922699,103.464218,166.065155,-201.148773,130.572266,115.817711,174.19812,287.636627,33.76403,418.130432,474.274658,73.266258,134.148209,832.294434,16.583994,158.653198,246.704971,128.82399,-531.962402,-130.840485,165.086029,-383.490601,587.017029,60.632282,30.725554,502.128967,64.455811,-526.900757,466.914703,89.306969,-455.733765,-367.610809,29.687815,-909.553894,-499.410187,109.088463,-487.113037,-2.104394,39.326836,-886.666565,-379.299988,36.867943,-853.795898,323.171448,149.059479,-367.772064,371.817566,128.622513,-120.586761,509.903198,27.408421,254.581207,35.9105,119.834648,162.572891,-736.750244,35.87051,-177.509674,272.729279,98.039352,-622.817444,858.071655,19.743486,-460.92868,250.046249,86.174782,246.305496,467.826599,23.343817,424.312012,666.895386,48.346924,-345.792206,719.716125,18.821642,273.49585,417.045837,19.228115,-808.249207,151.852234,68.673576,-766.600952,480.55011,91.799438,-286.0755,257.517181,170.767685,-286.384827
103,1.03,-692.432739,83.411293,-364.536987,-628.635498,34.055122,-765.546082,-555.722107,97.641975,49.541504,-530.993103,40.712055,369.906342,-444.963654,71.864349,223.908752,-394.618195,108.645645,-550.096985,-392.012146,125.901787,46.785118,-370.942383,136.671661,-159.339752,-185.898392,68.190903,-785.773499,-141.195236,133.284668,-521.139954,-155.091858,157.345978,-17.758965,-69.231506,114.085991,177.093185,8.834735,74.378723,-771.031616,21.670916,162.326538,-70.468369,145.735352,37.050941,442.015503,149.426758,145.645065,63.361019,148.823883,164.353333,-31.452925,184.3918,152.269669,-465.155884,418.511292,25.504045,-715.284607,400.726288,120.781204,-385.247284,485.570526,95.963142,-145.085815,647.118225,45.031677,-77.957794,777.023682,31.914555,-174.02919,876.912354,17.114073,-721.586121,-472.606873,129.118103,-310.526733,-289.024414,148.177322,-454.615417,-227.703751,109.688148,239.517593,-132.014557,161.641327,-111.310875,-69.208519,35.5079,462.217773,24.110907,124.389839,-566.606506,-9.366721,168.576721,-367.056458,26.356258,75.368553,325.927338,103.464058,166.059708,-201.144089,130.572174,115.812065,174.202835,287.636627,33.758331,418.134949,474.274597,73.260788,134.152802,832.294556,16.578667,158.657669,246.704788,128.818771,-531.957764,-130.840652,165.080551,-383.48584,587.016968,60.626907,30.730083,502.128723,64.450684,-526.89624,466.91452,89.301788,-455.729187,-367.611053,29.682495,-909.549255,-499.410431,109.082878,-487.108307,-2.10461,39.321671,-886.661987,-379.300232,36.862595,-853.79126,323.171265,149.054199,-367.767426,371.817444,128.617126,-120.582153,509.903137,27.402908,254.585739,35.910423,119.828972,162.577545,-736.750366,35.864662,-177.504929,272.729034,98.034164,-622.812744,858.071594,19.738503,-460.924133,250.046219,86.169151,246.310089,467.826599,23.338205,424.316559,666.895142,48.341785,-345.787689,719.716187,18.81621,273.500397,417.045593,19.223101,-808.244568,151.852005,68.668411,-766.596313,480.549988,91.794174,-286.070953,257.516998,170.762329,-286.380157
104,1.04,-692.4328,83.406548,-364.536713,-628.636353,34.048634,-765.545654,-555.721497,97.638565,49.541473,-530.992065,40.709866,369.906616,-444.962738,71.861389,223.908661,-394.618439,108.639503,-550.097229,-392.011353,125.898003,46.78479,-370.942047,136.666992,-159.34021,-185.8992,68.183357,-785.773926,-141.19545,133.278076,-521.140808,-155.091171,157.341415,-17.759859,-69.230614,114.082001,177.092316,8.834004,74.370804,-771.032593,21.671526,162.321396,-70.469559,145.736542,37.047527,442.014709,149.427567,145.640152,63.359619,148.82457,164.348038,-31.454355,184.391739,152.262558,-465.157288,418.510559,25.49544,-715.285889,400.726318,120.773941,-385.248962,485.570862,95.956642,-145.087509,647.118591,45.025093,-77.959549,777.023743,31.907297,-174.031143,876.911499,17.10441,-721.588135,-472.606781,129.113083,-310.526978,-289.024506,148.171326,-454.616058,-227.702713,109.684769,239.517029,-132.014023,161.636322,-111.311829,-69.207298,35.505054,462.217346,24.110622,124.38269,-566.607605,-9.366587,168.570435,-367.057617,26.35733,75.364952,325.926422,103.46447,166.053833,-201.145447,130.57309,115.807625,174.201614,287.637756,33.754517,418.133911,474.275299,73.255424,134.151154,832.295105,16.572609,158.655731,246.704575,128.811249,-531.959167,-130.840576,165.074463,-383.486816,587.017456,60.62088,30.728325,502.128357,64.442619,-526.897766,466.914337,89.294098,-455.730865,-367.612091,29.674858,-909.549194,-499.410583,109.077217,-487.108398,-2.105623,39.313305,-886.662537,-379.301208,36.855202,-853.791199,323.171387,149.047165,-367.769104,371.817902,128.610962,-120.583794,509.904022,27.397945,254.584229,35.911331,119.824692,162.576431,-736.750305,35.86076,-177.504379,272.728607,98.026245,-622.814209,858.071106,19.729912,-460.926239,250.047211,86.164734,246.308807,467.827759,23.333996,424.315155,666.895081,48.33408,-345.78952,719.716919,18.810839,273.498566,417.044739,19.214123,-808.245972,151.851273,68.660187,-766.597351,480.550079,91.787132,-286.072632,257.517303,170.755768,-286.381805
105,1.05,-692.43634,83.408775,-364.537445,-628.642212,34.051136,-765.546814,-555.722351,97.640587,49.539925,-530.990967,40.711689,369.904755,-444.962524,71.863342,223.906403,-394.623077,108.64196,-550.099854,-392.012207,125.900093,46.782166,-370.944183,136.669235,-159.342911,-185.905243,68.186035,-785.777832,-141.19986,133.280624,-521.144958,-155.092453,157.343628,-17.763912,-69.230675,114.084122,177.087662,8.828029,74.373543,-771.037781,21.669888,162.323715,-70.474716,145.738159,37.049568,442.008667,149.426773,145.642426,63.353657,148.823166,164.350372,-31.460316,184.387634,152.265167,-465.163513,418.504913,25.498308,-715.293579,400.722717,120.776604,-385.256531,485.568787,95.959183,-145.095612,647.116882,45.027649,-77.968704,777.021545,31.909966,-174.041092,876.905823,17.107456,-721.598694,-472.609894,129.115341,-310.529053,-289.028534,148.173752,-454.619293,-227.702377,109.68679,239.513397,-132.0159,161.638611,-111.316017,-69.205536,35.506996,462.212616,24.105885,124.385315,-566.612732,-9.370073,168.572922,-367.062592,26.358225,75.36702,325.921234,103.462013,166.056244,-201.151108,130.572998,115.80983,174.195709,287.639191,33.756634,418.127075,474.275024,73.25779,134.143112,832.294922,16.57509,158.645416,246.700043,128.813934,-531.965881,-130.844177,165.07692,-383.491028,587.016479,60.623356,30.719593,502.123962,64.445404,-526.906006,466.910309,89.296822,-455.738831,-367.618927,29.677547,-909.552002,-499.414764,109.079582,-487.110382,-2.112314,39.31612,-886.667603,-379.307678,36.857845,-853.793884,323.167877,149.049789,-367.776123,371.81601,128.613449,-120.591171,509.904449,27.40024,254.576004,35.911167,119.826866,162.571198,-736.752502,35.86285,-177.504852,272.723541,98.028999,-622.820984,858.067261,19.73278,-460.936676,250.047592,86.166939,246.302185,467.829224,23.33618,424.307098,666.891724,48.336815,-345.798798,719.717651,18.813215,273.488922,417.038513,19.217037,-808.253662,151.845322,68.662987,-766.603333,480.547119,91.789749,-286.080688,257.514313,170.758301,-286.388428
106,1.06,-692.43396,83.406387,-364.540283,-628.639587,34.043884,-765.548889,-555.720337,97.644012,49.536942,-530.988708,40.719303,369.902557,-444.960449,71.869423,223.903839,-394.620758,108.638367,-550.102844,-392.010315,125.904129,46.778946,-370.9422,136.670715,-159.346283,-185.90274,68.180252,-785.780273,-141.197708,133.278381,-521.148193,-155.090652,157.347748,-17.767429,-69.228737,114.09108,177.084747,8.830518,74.368706,-771.0401,21.671749,162.32785,-70.478233,145.74028,37.060738,442.006714,149.428635,145.648773,63.35038,148.825012,164.355515,-31.463802,184.389694,152.264923,-465.16684,418.507599,25.49576,-715.295227,400.724854,120.778206,-385.259338,485.570923,95.964188,-145.098083,647.119263,45.03413,-77.970459,777.024048,31.915739,-174.042648,876.908569,17.106623,-721.600159,-472.607697,129.114502,-310.532349,-289.026428,148.171799,-454.622772,-227.70047,109.693932,239.510483,-132.014023,161.641663,-111.319611,-69.203423,35.517593,462.210785,24.10812,124.383148,-566.615845,-9.368107,168.573151,-367.066193,26.360235,75.376244,325.918671,103.463913,166.059052,-201.154648,130.574936,115.817528,174.192841,287.641418,33.768047,418.125214,474.2771,73.266304,134.140915,832.297302,16.585312,158.644104,246.702255,128.813095,-531.968811,-130.842178,165.076492,-383.494659,587.018738,60.630993,30.717627,502.126343,64.445602,-526.908081,466.912628,89.297791,-455.741241,-367.616241,29.669479,-909.554077,-499.412445,109.076393,-487.113403,-2.109617,39.309765,-886.669678,-379.304993,36.850449,-853.796082,323.169922,149.051315,-367.779388,371.817963,128.618332,-120.594124,509.906647,27.41044,254.574387,35.91309,119.834053,162.568207,-736.750122,35.862682,-177.507095,272.725952,98.027077,-622.823608,858.069641,19.73521,-460.938049,250.049591,86.176018,246.299744,467.831421,23.34837,424.305603,666.894226,48.339966,-345.800568,719.719788,18.824465,273.48761,417.041229,19.213326,-808.255127,151.847839,68.65876,-766.605652,480.549347,91.792938,-286.08313,257.516205,170.760635,-286.391968
107,1.07,-692.431091,83.406578,-364.540863,-628.633972,34.043312,-765.549011,-555.720459,97.644836,49.537315,-530.991333,40.720676,369.903137,-444.961884,71.870461,223.904984,-394.616638,108.637978,-550.101379,-392.010376,125.9048,46.780392,-370.940765,136.671005,-159.344696,-185.896896,68.179276,-785.777283,-141.19371,133.277832,-521.144958,-155.09024,157.348129,-17.764345,-69.229752,114.091721,177.088516,8.836269,74.367592,-771.035645,21.672539,162.327972,-70.473892,145.737289,37.061676,442.012177,149.428452,145.649048,63.355759,148.825531,164.355606,-31.458572,184.393311,152.264206,-465.161255,418.51297,25.494411,-715.287781,400.727905,120.777458,-385.252197,485.572174,95.963791,-145.090317,647.119995,45.033726,-77.961388,777.02533,31.915047,-174.032623,876.913757,17.104887,-721.589355,-472.605316,129.114609,-310.531494,-289.022919,148.171478,-454.620605,-227.701965,109.694809,239.513107,-132.012955,161.641815,-111.316345,-69.206581,35.51873,462.2146,24.112425,124.382393,-566.611328,-9.365201,168.572784,-367.062103,26.35812,75.377068,325.923309,103.465637,166.058868,-201.149719,130.573929,115.817993,174.198105,287.63855,33.768822,418.131775,474.276337,73.266426,134.148727,832.296387,16.585171,158.654556,246.706314,128.81221,-531.962769,-130.839142,165.076172,-383.491394,587.018738,60.630829,30.726194,502.13028,64.444511,-526.900085,466.916138,89.29686,-455.733551,-367.609497,29.668428,-909.552246,-499.408752,109.07621,-487.112762,-2.103076,39.308464,-886.665161,-379.298676,36.84951,-853.794373,323.172852,149.050659,-367.772827,371.819122,128.618057,-120.587181,509.90509,27.410738,254.58252,35.912174,119.834572,162.572754,-736.748718,35.863239,-177.507965,272.730591,98.026016,-622.8172,858.07312,19.73395,-460.927399,250.048035,86.176514,246.305893,467.828583,23.349003,424.313354,666.896851,48.339066,-345.791412,719.717957,18.824636,273.497223,417.047211,19.2118,-808.247742,151.853561,68.657539,-766.600281,480.551605,91.792297,-286.075348,257.518555,170.760162,-286.385925
108,1.08,-692.435059,83.41787,-364.534668,-628.640442,34.056023,-765.543457,-555.722107,97.652321,49.542919,-530.992065,40.726151,369.908447,-444.963104,71.87574,223.909988,-394.621063,108.646858,-550.096497,-392.01181,125.910431,46.7854,-370.943054,136.677505,-159.339752,-185.903,68.187019,-785.773499,-141.197784,133.28363,-521.141174,-155.091568,157.351379,-17.760321,-69.23069,114.092934,177.091858,8.830309,74.373024,-771.032959,21.670975,162.329498,-70.470673,145.736755,37.058994,442.01416,149.427338,145.648361,63.358204,148.824173,164.355423,-31.45595,184.389725,152.265961,-465.158936,418.506683,25.494852,-715.287292,400.724365,120.776314,-385.251038,485.569489,95.960373,-145.089691,647.117004,45.028095,-77.96183,777.021851,31.908438,-174.033783,876.907471,17.10008,-721.591064,-472.608337,129.123093,-310.526062,-289.026428,148.178635,-454.615997,-227.702637,109.697502,239.517227,-132.014694,161.645325,-111.312408,-69.207039,35.518417,462.217621,24.108046,124.386536,-566.608398,-9.368122,168.576233,-367.058685,26.357464,75.376389,325.925995,103.463493,166.06015,-201.146881,130.573013,115.816933,174.200485,287.637878,33.764633,418.132904,474.27475,73.261635,134.149216,832.294189,16.576149,158.653061,246.702148,128.813614,-531.960815,-130.842163,165.081131,-383.487457,587.016479,60.625301,30.726105,502.125397,64.442963,-526.89978,466.911926,89.295326,-455.73288,-367.616638,29.678926,-909.547913,-499.412964,109.085945,-487.107269,-2.109975,39.31464,-886.662476,-379.305481,36.859837,-853.789917,323.169708,149.050308,-367.771149,371.816864,128.615829,-120.585854,509.903564,27.40489,254.582581,35.911243,119.834663,162.575623,-736.752197,35.874035,-177.501801,272.725647,98.027618,-622.815613,858.068115,19.727953,-460.929047,250.04715,86.173691,246.30751,467.827789,23.342735,424.31366,666.892578,48.334648,-345.791931,719.716553,18.816271,273.496277,417.040466,19.212746,-808.247192,151.847549,68.661301,-766.598206,480.548248,91.789703,-286.074768,257.516083,170.760132,-286.38382
109,1.09,-692.435181,83.411057,-364.536102,-628.639343,34.050709,-765.5448,-555.723206,97.646133,49.541771,-530.993042,40.719582,369.907257,-444.964172,71.870384,223.908966,-394.621246,108.643608,-550.09729,-392.013184,125.905991,46.784611,-370.944214,136.673721,-159.340485,-185.902237,68.186485,-785.774109,-141.198212,133.283051,-521.141541,-155.093201,157.349609,-17.760635,-69.23217,114.091698,177.091599,8.830942,74.37455,-771.033081,21.669432,162.329712,-70.470688,145.735672,37.059532,442.01416,149.425751,145.649704,63.358425,148.82254,164.356949,-31.455725,184.388992,152.268753,-465.15863,418.507751,25.500641,-715.286865,400.723816,120.781242,-385.250458,485.568817,95.965729,-145.089005,647.11676,45.035046,-77.960983,777.021851,31.916977,-174.032715,876.908752,17.110786,-721.589844,-472.609161,129.11853,-310.527039,-289.027191,148.176331,-454.616577,-227.704132,109.69445,239.516739,-132.016174,161.643982,-111.312683,-69.208107,35.516609,462.217163,24.107754,124.387817,-566.608398,-9.369202,168.576752,-367.058746,26.356161,75.375877,325.925873,103.462135,166.061539,-201.146744,130.571548,115.817841,174.200592,287.636841,33.766735,418.133148,474.273865,73.266296,134.149857,832.293823,16.584591,158.65419,246.701782,128.8172,-531.96051,-130.843185,165.080368,-383.487701,587.015808,60.631386,30.726894,502.125732,64.449272,-526.899109,466.911835,89.301117,-455.732269,-367.615265,29.676699,-909.548889,-499.413177,109.081444,-487.108276,-2.10879,39.316277,-886.662842,-379.30426,36.857368,-853.790894,323.168793,149.054382,-367.77063,371.815796,128.619904,-120.585312,509.902832,27.409695,254.583145,35.909752,119.834579,162.575607,-736.752197,35.866367,-177.503372,272.725739,98.031662,-622.815247,858.068848,19.737928,-460.927856,250.045868,86.175735,246.307785,467.826874,23.346737,424.31427,666.892822,48.34235,-345.791016,719.71582,18.82328,273.497192,417.041748,19.218727,-808.246704,151.848221,68.664345,-766.598083,480.547821,91.795288,-286.074066,257.514832,170.763336,-286.383392
110,1.1,-692.433228,83.419724,-364.539398,-628.637939,34.058212,-765.547974,-555.720764,97.653595,49.538464,-530.991333,40.727066,369.903839,-444.961975,71.876694,223.905594,-394.618866,108.648544,-550.100708,-392.010437,125.911507,46.781181,-370.941406,136.678757,-159.343933,-185.900436,68.188698,-785.777588,-141.195557,133.285004,-521.144958,-155.090073,157.352234,-17.764181,-69.2295,114.093491,177.088104,8.832812,74.374451,-771.036621,21.672585,162.330185,-70.474297,145.737488,37.059025,442.01062,149.428741,145.648758,63.35482,148.825729,164.355942,-31.459362,184.391891,152.266891,-465.162292,418.509003,25.495729,-715.290405,400.726318,120.776871,-385.25415,485.571136,95.960587,-145.092697,647.118652,45.028049,-77.964676,777.023315,31.908333,-174.036423,876.909912,17.100409,-721.593506,-472.606476,129.124634,-310.530426,-289.024353,148.180099,-454.620026,-227.701553,109.698189,239.513184,-132.013016,161.64621,-111.316208,-69.206329,35.518688,462.213715,24.11031,124.387741,-566.612,-9.366065,168.577286,-367.062317,26.358404,75.376671,325.922333,103.465286,166.060898,-201.15036,130.574219,115.817245,174.197052,287.638641,33.764515,418.129608,474.276001,73.261574,134.146179,832.295288,16.575626,158.650452,246.704361,128.814514,-531.964111,-130.840103,165.082321,-383.491272,587.017761,60.625217,30.723228,502.127594,64.443558,-526.902771,466.91394,89.295883,-455.735931,-367.613983,29.680952,-909.552124,-499.410858,109.087692,-487.111725,-2.107367,39.316189,-886.666443,-379.302917,36.861816,-853.794189,323.171661,149.050949,-367.774323,371.818542,128.61615,-120.588982,509.904449,27.404667,254.579544,35.912472,119.835106,162.571991,-736.75061,35.875748,-177.506592,272.727966,98.02858,-622.818909,858.070068,19.728043,-460.931549,250.048218,86.173798,246.304184,467.828583,23.342394,424.310608,666.894531,48.334846,-345.794678,719.717468,18.815779,273.493469,417.042969,19.213728,-808.250305,151.850052,68.662552,-766.601685,480.55011,91.790062,-286.077728,257.518005,170.760788,-286.387054
